api_path,target_owner,namespace,build263_review,notes
functions/api/_lib/accounting-gl.js,platform_core,_lib,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/observation_annotation_moderate.js,platform_core,root,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/observation_annotation_post.js,platform_core,root,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/override_log_list.js,platform_core,root,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/paypal/capture-order.js,platform_core,paypal,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/paypal/capture-quote-deposit.js,platform_core,paypal,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/paypal/webhook.js,platform_core,paypal,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/payroll_run_save.js,platform_core,root,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/payroll_summary.js,platform_core,root,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/pricing_catalog_public.js,platform_core,root,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/progress/comment_post.js,customer,progress,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/progress/incident_reports.js,customer,progress,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/progress/recommendation_decide.js,customer,progress,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/progress/signoff.js,customer,progress,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/progress/summary_acknowledge.js,customer,progress,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/progress/view.js,customer,progress,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/progress_comment_moderate.js,platform_core,root,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/progress_comment_post.js,platform_core,root,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/progress_delete.js,platform_core,root,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/progress_detail.js,platform_core,root,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/progress_enable.js,platform_core,root,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/progress_list.js,platform_core,root,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/progress_list_public.js,platform_core,root,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/progress_media_post.js,platform_core,root,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/progress_moderate.js,platform_core,root,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/progress_post.js,platform_core,root,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/progress_upload_url.js,platform_core,root,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/promo_create.js,platform_core,root,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/promo_disable.js,platform_core,root,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/promo_list.js,platform_core,root,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/promos_delete.js,platform_core,root,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/promos_detail.js,platform_core,root,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/promos_save.js,platform_core,root,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/promos_toggle_active.js,platform_core,root,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/public/car_photos.js,customer,public,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/public/website_images.js,customer,public,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/public_content_blocks.js,platform_core,root,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/public_faqs.js,platform_core,root,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/public_lead_submit.js,platform_core,root,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/public_photo_estimate_upload_url.js,platform_core,root,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/public_website_images.js,platform_core,root,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/quote_deposit_receipt.js,platform_core,root,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/quote_deposit_request.js,platform_core,root,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/quote_proposal_respond.js,platform_core,root,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/recovery_audit_list.js,platform_core,root,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/recovery_message_preview.js,platform_core,root,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/recovery_preview.js,platform_core,root,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/recovery_templates.js,platform_core,root,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/reviews_public.js,platform_core,root,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/service_area_rules_public.js,platform_core,root,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/signoff_delete.js,platform_core,root,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/signoff_list.js,platform_core,root,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/signoff_save.js,platform_core,root,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/site_settings_public.js,platform_core,root,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/social_feed_public.js,platform_core,root,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/social_post_create.js,platform_core,root,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/social_post_dispatch.js,platform_core,root,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/social_posts_list.js,platform_core,root,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/social_readiness.js,platform_core,root,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/social_templates_list.js,platform_core,root,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/staff_assignable_list.js,platform_core,root,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/staff_detail.js,platform_core,root,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/staff_list.js,platform_core,root,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/staff_me.js,platform_core,root,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/staff_save.js,platform_core,root,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/staff_toggle_active.js,platform_core,root,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/stripe/webhook.js,platform_core,stripe,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/time_delete.js,platform_core,root,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/time_list.js,platform_core,root,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/time_save.js,platform_core,root,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/tracking_config.js,platform_core,root,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/unblock_date.js,platform_core,root,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/unblock_slot.js,platform_core,root,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/vehicle_makes.js,platform_core,root,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/vehicle_models.js,platform_core,root,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/water_restrictions_public.js,platform_core,root,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
